"cd_mun","date","dengue"
150130,"2020-12-21",0
150140,"2020-12-21",0.33
150150,"2020-12-21",0
150178,"2020-12-21",0
150210,"2020-12-21",0
150309,"2020-12-21",0
150330,"2020-12-21",0
150380,"2020-12-21",0
150400,"2020-12-21",0
150442,"2020-12-21",0
150460,"2020-12-21",0
150470,"2020-12-21",0
150506,"2020-12-21",0
150520,"2020-12-21",0
150635,"2020-12-21",0
150795,"2020-12-21",0
150810,"2020-12-21",0
150010,"2020-12-28",0
150080,"2020-12-28",0
150110,"2020-12-28",0
150120,"2020-12-28",0
150130,"2020-12-28",0
150140,"2020-12-28",0.2
150150,"2020-12-28",0
150178,"2020-12-28",0
150210,"2020-12-28",0
150309,"2020-12-28",0
150330,"2020-12-28",0
150380,"2020-12-28",0
150400,"2020-12-28",0
150442,"2020-12-28",0
150460,"2020-12-28",0
150470,"2020-12-28",0
150506,"2020-12-28",0
150520,"2020-12-28",0
150635,"2020-12-28",0
150795,"2020-12-28",0
150810,"2020-12-28",0
150010,"2021-01-04",0
150080,"2021-01-04",0
150110,"2021-01-04",0
150120,"2021-01-04",0
150130,"2021-01-04",0
150140,"2021-01-04",0.4
150150,"2021-01-04",0
150178,"2021-01-04",0
150210,"2021-01-04",0
150309,"2021-01-04",0
150330,"2021-01-04",0
150380,"2021-01-04",0
150400,"2021-01-04",0
150442,"2021-01-04",0
150460,"2021-01-04",0
150470,"2021-01-04",0
150506,"2021-01-04",0
150520,"2021-01-04",0
150635,"2021-01-04",0
150795,"2021-01-04",0
150810,"2021-01-04",0
