"cd_mun","nm_mun","temperature","date"
"1504604","Mocajuba",30.4884357452393,"2020-02-16"
"1504703","Moju",30.808225255617,"2020-02-16"
"1505064","Novo Repartimento",30.1761434756643,"2020-02-16"
"1505205","Oeiras do Pará",31.0478556496756,"2020-02-16"
"1506351","Santa Bárbara do Pará",29.133996963501,"2020-02-16"
"1507953","Tailândia",31.4864823890455,"2020-02-16"
"1508100","Tucuruí",29.9164252811008,"2020-02-16"
"1500107","Abaetetuba",30.216858291626,"2020-02-09"
"1500800","Ananindeua",30.1998742421468,"2020-02-09"
"1501105","Bagre",30.3232238993925,"2020-02-09"
"1501204","Baião",30.8092765808105,"2020-02-09"
"1501303","Barcarena",30.2482140858968,"2020-02-09"
"1501402","Belém",29.0765323638916,"2020-02-09"
"1501501","Benevides",30.7158298492432,"2020-02-09"
"1501782","Breu Branco",31.0330004258589,"2020-02-09"
"1502103","Cametá",30.0868892669678,"2020-02-09"
"1503093","Goianésia do Pará",31.1634385339145,"2020-02-09"
"1503309","Igarapé-Miri",30.5762393951416,"2020-02-09"
"1503804","Jacundá",30.4284325917562,"2020-02-09"
"1504000","Limoeiro do Ajuru",29.8994449615479,"2020-02-09"
"1504422","Marituba",30.6052341461182,"2020-02-09"
"1504604","Mocajuba",30.1479549407959,"2020-02-09"
"1504703","Moju",31.1647538467192,"2020-02-09"
"1505064","Novo Repartimento",30.4838852145808,"2020-02-09"
"1505205","Oeiras do Pará",29.9844444819859,"2020-02-09"
"1506351","Santa Bárbara do Pará",29.7666568756104,"2020-02-09"
"1507953","Tailândia",31.7918975136497,"2020-02-09"
"1508100","Tucuruí",30.3453447553847,"2020-02-09"
"1500107","Abaetetuba",29.841711807251,"2020-02-02"
"1500800","Ananindeua",29.7781213124593,"2020-02-02"
"1501105","Bagre",30.5413348254035,"2020-02-02"
"1501204","Baião",30.1804714202881,"2020-02-02"
"1501303","Barcarena",29.5624383290609,"2020-02-02"
"1501402","Belém",28.6868381500244,"2020-02-02"
"1501501","Benevides",30.3148136138916,"2020-02-02"
"1501782","Breu Branco",30.385911247947,"2020-02-02"
"1502103","Cametá",30.2584730784098,"2020-02-02"
"1503093","Goianésia do Pará",30.4952593178585,"2020-02-02"
"1503309","Igarapé-Miri",30.197034072876,"2020-02-02"
"1503804","Jacundá",29.8934085845947,"2020-02-02"
"1504000","Limoeiro do Ajuru",29.986438369751,"2020-02-02"
"1504422","Marituba",30.1739673614502,"2020-02-02"
"1504604","Mocajuba",30.1414203643799,"2020-02-02"
"1504703","Moju",30.825999380837,"2020-02-02"
"1505064","Novo Repartimento",29.8715663847885,"2020-02-02"
"1505205","Oeiras do Pará",30.4012481144496,"2020-02-02"
"1506351","Santa Bárbara do Pará",29.3051242828369,"2020-02-02"
"1507953","Tailândia",30.9999887293035,"2020-02-02"
"1508100","Tucuruí",30.0545936160617,"2020-02-02"
"1500107","Abaetetuba",30.9698551177979,"2020-01-26"
"1500800","Ananindeua",30.8382205963135,"2020-01-26"
"1501105","Bagre",31.4927050646614,"2020-01-26"
"1501204","Baião",31.2701845169067,"2020-01-26"
"1501303","Barcarena",30.9120222727458,"2020-01-26"
"1501402","Belém",29.8089542388916,"2020-01-26"
"1501501","Benevides",31.2376194000244,"2020-01-26"
"1501782","Breu Branco",31.2081195368911,"2020-01-26"
"1502103","Cametá",30.8799750010173,"2020-01-26"
"1503093","Goianésia do Pará",31.5256747541756,"2020-01-26"
"1503309","Igarapé-Miri",31.1697147369385,"2020-01-26"
"1503804","Jacundá",31.0816471099854,"2020-01-26"
"1504000","Limoeiro do Ajuru",30.657873916626,"2020-01-26"
"1504422","Marituba",31.1128559112549,"2020-01-26"
"1504604","Mocajuba",31.1631946563721,"2020-01-26"
"1504703","Moju",31.765326943196,"2020-01-26"
"1505064","Novo Repartimento",31.0874826384754,"2020-01-26"
"1505205","Oeiras do Pará",31.167686189924,"2020-01-26"
"1506351","Santa Bárbara do Pará",30.4536533355713,"2020-01-26"
"1507953","Tailândia",32.108228336681,"2020-01-26"
"1508100","Tucuruí",30.5199680328369,"2020-01-26"
"1500107","Abaetetuba",30.1706302642822,"2020-01-19"
"1500800","Ananindeua",29.7109521230062,"2020-01-19"
"1501105","Bagre",31.4774955861709,"2020-01-19"
"1501204","Baião",31.0561494827271,"2020-01-19"
"1501303","Barcarena",29.8558241526286,"2020-01-19"
"1501402","Belém",28.8616428375244,"2020-01-19"
"1501501","Benevides",30.0117435455322,"2020-01-19"
"1501782","Breu Branco",31.1192375529896,"2020-01-19"
"1502103","Cametá",30.7127768198649,"2020-01-19"
"1503093","Goianésia do Pará",31.2745314630969,"2020-01-19"
"1503309","Igarapé-Miri",30.8357466379801,"2020-01-19"
"1503804","Jacundá",30.7507511138916,"2020-01-19"
"1504000","Limoeiro do Ajuru",30.3440280914307,"2020-01-19"
"1504422","Marituba",29.929178237915,"2020-01-19"
"1504604","Mocajuba",30.9826488494873,"2020-01-19"
"1504703","Moju",31.2044917093196,"2020-01-19"
"1505064","Novo Repartimento",30.9274574682965,"2020-01-19"
"1505205","Oeiras do Pará",31.1793580736433,"2020-01-19"
"1506351","Santa Bárbara do Pará",29.2804050445557,"2020-01-19"
"1507953","Tailândia",31.3397862405488,"2020-01-19"
"1508100","Tucuruí",30.9849202897814,"2020-01-19"
"1500107","Abaetetuba",30.3776920318604,"2020-01-12"
"1500800","Ananindeua",31.0690046946208,"2020-01-12"
"1501105","Bagre",30.861966862398,"2020-01-12"
"1501204","Baião",30.9117870330811,"2020-01-12"
"1501303","Barcarena",30.6526635487874,"2020-01-12"
"1501402","Belém",30.2258853912354,"2020-01-12"
"1501501","Benevides",31.3882541656494,"2020-01-12"
"1501782","Breu Branco",31.0959507335316,"2020-01-12"
"1502103","Cametá",30.5196908315023,"2020-01-12"
"1503093","Goianésia do Pará",31.5941780682268,"2020-01-12"
"1503309","Igarapé-Miri",30.2819360097249,"2020-01-12"
"1503804","Jacundá",31.1788557688395,"2020-01-12"
"1504000","Limoeiro do Ajuru",30.6641605377197,"2020-01-12"
"1504422","Marituba",31.2757358551025,"2020-01-12"
"1504604","Mocajuba",30.3357906341553,"2020-01-12"
"1504703","Moju",31.1881333472024,"2020-01-12"
"1505064","Novo Repartimento",30.5123402510232,"2020-01-12"
"1505205","Oeiras do Pará",30.9135575975691,"2020-01-12"
"1506351","Santa Bárbara do Pará",30.9241275787354,"2020-01-12"
"1507953","Tailândia",31.8502060861299,"2020-01-12"
"1508100","Tucuruí",30.5455926259359,"2020-01-12"
"1500107","Abaetetuba",29.6959812164307,"2020-01-05"
"1500800","Ananindeua",29.4184716542562,"2020-01-05"
"1501105","Bagre",30.6514853309183,"2020-01-05"
"1501204","Baião",30.2391042709351,"2020-01-05"
"1501303","Barcarena",29.6493981679281,"2020-01-05"
"1501402","Belém",28.975061416626,"2020-01-05"
"1501501","Benevides",29.5684909820557,"2020-01-05"
"1501782","Breu Branco",30.2445473526463,"2020-01-05"
"1502103","Cametá",30.0977204640706,"2020-01-05"
"1503093","Goianésia do Pará",30.6582905341839,"2020-01-05"
"1503309","Igarapé-Miri",29.9261803944906,"2020-01-05"
"1503804","Jacundá",29.4984439849854,"2020-01-05"
"1504000","Limoeiro do Ajuru",30.0934177398682,"2020-01-05"
"1504422","Marituba",29.5333347320557,"2020-01-05"
"1504604","Mocajuba",30.0955677032471,"2020-01-05"
"1504703","Moju",30.5555586210439,"2020-01-05"
"1505064","Novo Repartimento",29.7432186312792,"2020-01-05"
"1505205","Oeiras do Pará",30.5561433519636,"2020-01-05"
"1506351","Santa Bárbara do Pará",29.1805820465088,"2020-01-05"
"1507953","Tailândia",31.5399621327718,"2020-01-05"
"1508100","Tucuruí",29.8181247711182,"2020-01-05"
